Список населенных пунктов Беларуси и их географические координаты.		
		
Количество населенных пунктов: 21088		
Дата: 01-09-2019		

Разработка: Павленко Александр		https://jugit.wordpress.com/
            Пухлов Дмитрий		dmitri.poukhlov@gmail.com
            Савчук Роман		@wassmor_21


Описание полей БД:		
Название населенного пункта (NAME)		
Область (OBL)     		
Район (RAION)     		
Сельский (поселковый) совет (SOVET)     		
Тип населенного пункта (TIP)
Географических координаты - широта, десятичный формат (LATITUDE)
Географических координаты - долгота, десятичный формат (LONGITUDE)
Географических координаты - широта, формат градусы/минуты/секунды (DMS_LAT)
Географических координаты - долгота, формат градусы/минуты/секунды (DMS_LONG)
Военная система прямоугольных координат (MGRS)

Примечание: 
корректность базы данных проверялась выборочно
Район, Сельский совет и Тип может несоответствовать выбранному населенному пункту

Источники информации:
http://geonames.nga.mil/gns/html/
https://www.bygeo.ru/materialy/naselenie-belarusi/421-naselennye-punkty-belarusi-odnim-spiskom-skachat-v-formate-excel.html


						
						

NAME	OBL	RAION	SOVET	TIP	LATITUDE	LONGITUDE
Сторожовцы	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Рычевский	д.	52,0284	27,7813
Свилели	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Яревский	д.	55,1555	26,6915
Помошье	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сырмежский	д.	54,8161	26,6531
Поляны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Подольский	д.	54,7155	26,3652
Полхуны	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Лынтупский	д.	55,0234	26,4256
Тешково	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Туринский	д.	53,5634	28,1998
Светлица	МИНСКАЯ ОБЛАСТЬ	Березинский	Березинский	д.	53,8036	28,9666
Советская Морочь	МИНСКАЯ ОБЛАСТЬ	Солигорский	Долговский	д.	52,5883	27,5967
Рог	МИНСКАЯ ОБЛАСТЬ	Пуховичский	Руденский поселковый Совет	д.	52,471	27,8255
Пузичи	МИНСКАЯ ОБЛАСТЬ	Солигорский	Хоростовский	д.	52,5276	27,2527
Городец	БРЕСТСКАЯ ОБЛАСТЬ	Кобринский	Городецкий	д.	52,0419	27,0902
Больники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Ворнянский	д.	54,75	26,0106
Супроненты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Михалишковский	д.	54,7954	26,3176
Большие Столпеняты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Спондовский	д.	54,9046	26,3102
Речки	МИНСКАЯ ОБЛАСТЬ	Вилейский	Долгиновский	д.	53,6086	28,7908
Старино	МИНСКАЯ ОБЛАСТЬ	Червенский	Смиловичский	д.	53,6954	28,0158
Старая Мощеница	МИНСКАЯ ОБЛАСТЬ	Березинский	Ушанский	д.	53,9668	28,8367
Рованичская Слобода	МИНСКАЯ ОБЛАСТЬ	Червенский	Рованичский	д.	53,9127	28,5735
Шеметово	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сырмежский	д.	53,9096	28,064
Слободка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Слободковский	д.	53,513	28,5568
Большое Туровье	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Михалишковский	д.	54,8778	26,1885
Триданы	МИНСКАЯ ОБЛАСТЬ	Мядельский	Мядельский	д.	54,8731	26,9979
Бобровники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Мисевичский	х.	54,7324	26,0725
Белая Вода	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Подольский	д.	54,8933	26,139
Теплые	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Куропольский	д.	55,2135	26,937
Мелковичи	МИНСКАЯ ОБЛАСТЬ	Солигорский	Долговский	д.	52,6621	27,5431
Мазурщина	МИНСКАЯ ОБЛАСТЬ	Солигорский	Долговский	д.	52,641	27,5183
Курсевичи	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Новоселковский	д.	55,1091	26,9796
Куркули	МИНСКАЯ ОБЛАСТЬ	Мядельский	Свирский поселковый Совет	д.	54,8807	26,3911
Кукляны	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Камайский	д.	55,1098	26,4844
Кривоносы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Михалишковский	д.	54,8017	26,3526
Михайловка	МИНСКАЯ ОБЛАСТЬ	Слуцкий	Знаменский	п.	53,0115	27,3663
Тарасовичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Ижский	д.	54,7487	26,6728
Талуть	МИНСКАЯ ОБЛАСТЬ	Вилейский	Любанский	д.	54,6892	26,9427
Малишев	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Хойникский		д.	52,0878	27,5402
Малые Стеблевичи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Ленинский	д.	52,3425	27,4435
Малые Орлы	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Лядецкий	д.	52,0357	27,0382
Любовичи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Вересницкий	д.	52,0503	27,6481
Любачин	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Дворецкий	аг.	52,2596	27,0653
Ляховичи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Червоненский	д.	52,3801	27,9138
Лутки	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Большемалешевский	д.	52,0276	27,5924
Лаховка	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Лахвенский	д.	52,1913	27,1478
Ключники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Гервятский	д.	54,716	26,2185
Континенты	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сырмежский	д.	54,8043	26,5206
Старчуны	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Камайский	д.	55,1408	26,564
Черты	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Куропольский	д.	55,1782	26,9112
Барани	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Подольский	д.	54,9191	26,1143
Барановичи	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Юньковский	д.	55,0919	26,9223
Болтогузы	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сырмежский	д.	54,7677	26,652
Бакшты	МИНСКАЯ ОБЛАСТЬ	Воложинский	Яршевичский	д.	54,9356	26,3838
Азарки-Пудовинка	МИНСКАЯ ОБЛАСТЬ	Мядельский	Мядельский	д.	54,829	26,9797
Азарки-Старые	МИНСКАЯ ОБЛАСТЬ	Мядельский	Мядельский	д.	54,8378	26,9934
Апидомы	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Лынтупский	д.	55,1154	26,3873
Андрейки	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сватковский	д.	54,7177	26,9857
Андреевцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Жодишковский	д.	54,6768	26,3777
Абрамы	МИНСКАЯ ОБЛАСТЬ	Мядельский	Нарочский	д.	54,8585	26,6368
Теплухи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Осиповичский	Вязьевский	д.	53,3434	28,6658
Озерница	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Дворецкий	д.	52,2839	27,021
Ольпень	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Велемичский	д.	52,0191	27,1692
Борки	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Буда-Кошелевский	Узовский	п.	52,0987	27,8262
Большие Орлы	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Лядецкий	д.	52,0538	27,0529
Хорск	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Хоромский	д.	52,1354	27,199
Кореняты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Подольский	д.	54,8971	26,0294
Хотилки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Михалишковский	д.	54,8178	26,4275
Кашицы	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Ширковский	д.	55,0712	26,8452
Карабаны	МИНСКАЯ ОБЛАСТЬ	Мядельский	Занарочский	д.	54,797	26,6433
Иодовцы	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Камайский	д.	55,04	26,6523
Белое	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Юркевичский	д.	52,3258	27,6953
Бечи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Озеранский	д.	52,0233	27,8977
Высокое	БРЕСТСКАЯ ОБЛАСТЬ	Березовский	Стригинский	д.	52,06	27,285
Лисовичи	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Хоромский	д.	52,036	27,1548
Гинкишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Спондовский	д.	54,8862	26,2233
Гатовичи	МИНСКАЯ ОБЛАСТЬ	Мядельский	Мядельский	д.	54,8559	26,8686
Гадилуны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Подольский	д.	54,9	26,0513
Фалевичи	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Ширковский	д.	55,0237	26,7577
Дирмуны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Островецкий	д.	54,6919	26,0192
Шудовцы	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Лынтупский	д.	55,0667	26,3281
Шишки	МИНСКАЯ ОБЛАСТЬ	Дзержинский	Путчинский	д.	54,9508	26,7675
Шеметово	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сырмежский	д.	54,8185	26,5663
Вязов Лес	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Люденевичский	д.	52,1834	27,7524
Долгая Дуброва	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Люденевичский	д.	52,1646	27,7008
Князь-Бор	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Люденевичский	д.	52,1456	27,5941
Загатье	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Ельский	Кочищанский	д.	52,1795	27,5762
Повчин	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Вересницкий	д.	52,1215	27,6369
Млынок	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Добрушский	Рассветовский	д.	52,1375	27,8953
Пасека	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Рудненский	д.	52,1289	27,9362
Запереходное	МИНСКАЯ ОБЛАСТЬ	Солигорский	Домановичский	д.	52,5752	27,8062
Драчева	МИНСКАЯ ОБЛАСТЬ	Солигорский	Домановичский	д.	52,5814	27,715
Прогресс	МИНСКАЯ ОБЛАСТЬ	Слуцкий	Гресский	д.	52,5983	27,6173
Большие Мотыкалы	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Мотыкальский	д.	52,197	23,5841
Белая	БРЕСТСКАЯ ОБЛАСТЬ	Дрогичинский	Бездежский	д.	52,5796	23,7255
Непли	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Клейниковский	д.	52,1424	23,5494
Нехолсты	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Мотыкальский	д.	52,2062	23,5551
Манчаки	БРЕСТСКАЯ ОБЛАСТЬ	Каменецкий	Беловежский	д.	52,4039	23,5298
Шеметово	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сырмежский	д.	54,838	26,5477
Селятки	МИНСКАЯ ОБЛАСТЬ	Мядельский	Сырмежский	д.	54,7959	26,5867
Савичи	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Видзовский	д.	55,0617	26,9431
Пешковцы	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Лынтупский	д.	54,9984	26,3769
Горка	МИНСКАЯ ОБЛАСТЬ	Солигорский	Долговский	д.	52,5929	27,5433
Новоселье	МИНСКАЯ ОБЛАСТЬ	Березинский	Дмитровичский	д.	52,6027	27,5312
Тесна	МИНСКАЯ ОБЛАСТЬ	Солигорский	Гаврильчицкий	д.	52,6109	27,0889
Вильча	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Люденевичский	д.	52,1647	27,5508
Вейно	МИНСКАЯ ОБЛАСТЬ	Логойский	Задорьевский	д.	52,5909	27,2228
Уголец	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Хоромский	д.	52,0219	27,0577
Франополь	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Радваничский	д.	52,064	23,9962
Деменичи	БРЕСТСКАЯ ОБЛАСТЬ	Жабинковский	Хмелевский	д.	52,2604	23,8627
Чернаки	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Чернавчицкий	д.	52,4784	23,8818
Бушмичи	БРЕСТСКАЯ ОБЛАСТЬ	Каменецкий	Верховичский	д.	52,4996	23,4808
Бульково	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Тельминский	д.	52,1209	23,938
Борщево	БРЕСТСКАЯ ОБЛАСТЬ	Каменецкий	Ратайчицкий	д.	52,355	23,5161
Павкштелы	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Лынтупский поселковый Совет	д	55,0616	26,4678
Оцковичи	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Камайский	д.	55,0984	26,6319
Турок	МИНСКАЯ ОБЛАСТЬ	Любанский	Ляховский	д.	52,6638	27,9038
Толмачево	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Большемалешевский	д.	52,0355	27,5467
Тимошевичи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Ленинский	д.	52,4013	27,4314
Сукачи	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Житковичский	Ленинский	д.	52,2806	27,5071
Ольгомель	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Большемалешевский	д.	52,0469	27,4824
Обидемля	МИНСКАЯ ОБЛАСТЬ	Солигорский	Зажевичский	д.	52,6274	27,8133
Хабы	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Тельминский	д.	52,1331	23,91
Ивахновичи	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Чернавчицкий	д.	52,2046	23,8307
Городище	БРЕСТСКАЯ ОБЛАСТЬ	Барановичский		гп	52,4425	23,7316
Новина	МИНСКАЯ ОБЛАСТЬ	Солигорский	Хоростовский	д.	52,4376	27,322
Морщиновичи	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий		д.	52,2604	27,5125
Морочь	МИНСКАЯ ОБЛАСТЬ	Клецкий	Морочский	аг.	52,5667	27,5972
Мокрово	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Синкевичский	д.	52,2212	27,2431
Мочуль	БРЕСТСКАЯ ОБЛАСТЬ	Столинский	Ремельский	д.	52,0175	27,3566
Липно	БРЕСТСКАЯ ОБЛАСТЬ	Каменецкий	Войский	д.	52,3781	23,7402
Кустичи	БРЕСТСКАЯ ОБЛАСТЬ	Каменецкий	Ратайчицкий	д.	52,3288	23,5609
Моносеево	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Редигеровский	д.	52,2759	27,2383
Нароты	ГРОДНЕНСКАЯ ОБЛАСТЬ	Сморгонский	Вишневский	д.	54,7534	26,5012
Нарейши	МИНСКАЯ ОБЛАСТЬ	Воложинский	Воложинский	д.	54,9171	26,3805
Каменица-Жировецкая	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Мухавецкий	д.	52,0592	23,8219
Збироги	БРЕСТСКАЯ ОБЛАСТЬ	Брестский	Чернинский	д.	52,163	23,8829
Завершаны	БРЕСТСКАЯ ОБЛАСТЬ	Каменецкий	Видомлянский	д.	52,2484	23,7689
Залесье	БРЕСТСКАЯ ОБЛАСТЬ	Барановичский	Вольновский	д.	52,3246	23,2569
Задерть	БРЕСТСКАЯ ОБЛАСТЬ	Жабинковский	Ракитницкий	д.	52,1008	23,9918
Черебасово	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Редигеровский	д.	52,2477	27,1886
Подморочное	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Городокский	д.	52,2418	27,0341
Оборки	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Городокский	д.	52,2445	27,0147
Острово	БРЕСТСКАЯ ОБЛАСТЬ	Кобринский	Тевельский	д.	52,2029	27,2326
Лутовень	БРЕСТСКАЯ ОБЛАСТЬ	Лунинецкий	Синкевичский	д.	52,2034	27,2586
Забродье	ГОМЕЛЬСКАЯ ОБЛАСТЬ	Буда-Кошелевский	Чеботовичский	п.	52,2616	27,8296
